legacy_club_key,name,city,region,country,contact_member_id,external_url,description,created,last_updated
997479057,FtB,Highland Park,IL,USA,,,Come play. We are freestylers. Most of us have been playing for a while and are pretty knowledgable in the sport and we welcome players of any level.,Fri Aug 10 21:46:13 2001,Sat Oct 30 03:39:27 2010
997985351,Icarus Footbag,Montpellier,,France,12124,http://www.footbag.fr/forum,"Welcome to everybody who want to play with us.
We have the luck to live in the south of france so we practice freestyle 
everywhere. It will be a pleasure to welcome anybody from France or anywhere to 
play with us. For more informations : www.footbag.fr/forum e-mail us to meet each other",Thu Aug 16 11:13:27 2001,Wed Sep 15 02:51:07 2010
999026236,Footcraft,Turku,,Finland,12317,,"Footcraft was born in 2003. We operate in Turku and around 
south-western Finland. We play net and net only. Don't 
hesitate to contact us if you are around and want to have your ass handed to you on the court. Off-court we're nice, I promise!",Tue Aug 28 12:20:22 2001,Mon Sep  7 10:04:17 2015
999606033,FootFighter,Slupsk,,Poland,38725,http://www.footfighter.pro.info.pl,"Hi! We are team fo young, energic pople who are loved in footbag.
We are playing for joy and pleasure. We most like freestyle but we also 
do everything what is connected with footbaging. 

We also make best freestyle footbags in the world. FootFighter 
freestyle footbags :))",Tue Sep  4 05:49:08 2001,Mon Sep  7 04:46:36 2009
airazona,AIR-A-ZONA FOOTBAG NET CLUB,Phoenix/Chandler/Scottsdale,Arizona,USA,12057,,"Rob Adams new phone number is 

. 

He is in town during the winter months. Give him a call to play net. No regular kicks scheduled.",Sat Feb  8 00:20:00 1997,Sun Oct  4 23:21:11 2009
all-stars,D.C. All-Stars,Washington,District of Columbia,USA,12029,,,Sat Feb  8 00:20:00 1997,Mon May 18 17:39:16 2015
aqaf,Association Québécoise de Footbag,Montréal,Quebec,Canada,12117,http://www.akifilet.com,"Bienvenue! L'AQF se concentre surtout sur le Footbag au filet mais peut relayer de 
l'information sur toute autre discipline du Footbag au besoin",Wed Apr 23 00:33:13 1997,Mon Mar 23 17:23:55 2009
auckland,The Auckland Freestyle Footbag Club (AFFC),Auckland,Auckland,New Zealand,12048,,"We are a small Auckland-based club who invite anyone living in
New Zealand or just visiting NZ to come and join us. If you're keen
to play some footbag just leave me some E-Mail and we can sort
something out. :)

Our club helped create a HUGE database of 
freestyle 
moves updated periodically on this website.",Sat Feb  8 00:20:00 1997,Wed Sep 11 14:18:03 2013
austin,Austin Style Footbag Club - Texas Footbag League,Austin and Statewide,Texas,USA,12046,https://www.facebook.com/groups/216661849514732/,"We try to meet a few times a year in Austin, Dallas or Houston.  Check out Texas Footbag League on Facebook.  https://www.facebook.com/groups/216661849514732/",Sat Feb  8 00:20:00 1997,Thu Feb  6 18:15:26 2020
bielefeld-de,Alive And Kickin',Hannover,,Germany,12227,,"No club - lonesome single player!
Training myself like the time will permit it.
 Or training with a good friend of mine: bunnyleg. Once in two years ;-)",Sat Mar  6 11:33:33 1999,Thu Jul 24 00:59:47 2003
caracas,Fucheros Unidos del Ateneo,Caracas,Distrito Capital,Venezuela,12044,,"We are one of the largest groups in Caracas, Venezuela, who regularly 
(weekends) get together to play. We invite anyone living in or just visiting 
Caracas to come kick it around. We meet informally year-round (at the place 
and times below), and occasionally hold freestyle and net competitions. In our group, we've got all types of players: beginners who've just kicked 
a footbag for the first time, intermediate and advanced players; players who 
are really into freestyle or footbag net or both (most of us); girls and guys 
of all ages. Come on down! When we get together to play some of us offer for sale hand-made 
Venezuelan 
footbags (which we here call fushi-bolas) at very reasonable prices. These 
are: 2-60 panel leather type, crocheted (sipa-sipa type) and synthetics 
(8,12,14,20,32 and 60 panel soft freestyle type).",Sat Feb  8 00:20:00 1997,Tue Feb 17 23:15:16 2009
carlisle-pa,TEAM NET WRECKER,Carlisle / Lewisberry,Pennsylvania,USA,12043,,"We are a group of die hard net players.  Currently we have open,
intermediate, and novice players.  We always welcome new
players to kick with us no matter what skill level.  If you 
have never played net before and would like to try it, we
are willing to teach new players about the game.  
Yes we do play footbag golf (proudly infact).  Jamie is the 2000 
and 2001 World Footbag Golf Champ.  It's a lot of fun so don't knock
 it till you've tried it.",Sat Feb  8 00:20:00 1997,Wed Sep  7 22:37:54 2005
chico-circle,Sole Power,Chico,California,USA,12166,,"Hey there,Thanks for stopping by and checking out our club. We are not currently kicking anywhere regularly but if you call us we would be glad to break out our footbags and kick with you. I am in Back China now kicking Chinese feather style hacks, but Tara is still kicking and teaching at local schools. 

PLEASE FEEL FREE TO CALL TARA OR BRIAN TO START A NEW CLUB AT YOUR SCHOOL!",Thu Mar 12 09:29:21 1998,Mon Feb 26 04:51:24 2018
czech-republic,Czech Footbag Association,Praha,,Czech Republic,12157,http://www.footbag.cz,"Welcome,

Czech Footbag Association (CFA) is a public non-profit
organization that was founded in January 2002. CFA is
here to organize and develop the footbag sport on the
entire area of CR, to ensure the development and
popularity increase of all footbag sports, to take
care of the national representation and to represent
the Czech footbag in CR and abroad, to set up the
organization rules, technical and economical
restrictions. To supervise the world footbag rules
fulfilment on Czech footbag competitions and to
satisfy all interests of CFA members, increase CFA
members and the methodical management of footbag
clubs.",Mon Jan 11 09:00:16 1999,Wed Jan  3 05:08:24 2007
dallas-tx,Dallas Footbag Club,Dallas,Texas,USA,12097,,"Hola!  Call me for freestyle or net.  DFC is pretty disassembled, but JR is
still here.  Don't be skeered.",Wed Jul  9 15:26:17 1997,Fri Feb 20 09:54:20 2009
ffa,Suomen Footbag Liitto ry. (Finnish Footbag Association),Helsinki,,Finland,12028,,"Finnish Footbag Association (FFA) is an official association which was 
founded in the spring of 1995. FFA is one of the largest footbag clubs 
outside of North America. The meaning of the association is to make 
footbag more recognised and more popular in Finland and in the whole 
Europe. Among other tournaments FFA organizes the Finnish Footbag 
Open 
Championships every year. This tournament and the earlier success in 
the 
international tournaments qualifies the best Finnish players that get to 
be 
members of the TEAM FINLAND, which travels to the European and the 
World 
Footbag Championships to represent Finland.",Sat Feb  8 00:20:00 1997,Tue Nov 10 07:48:20 2009
kits,Kitsilano Footbag Association,Vancouver,British Columbia,Canada,14912,http://www.facebook.com/notes.php?id=94501474233#!/pages/Vancouver-BC/Kitsilano-Footbag-Association/94501474233?ref=ts&__a=17&ajaxpipe=1,"kfa_logo1.gif The Kitsilano Kickers have been an active Footbag club in Vancouver 
B.C. 
Canada since 1986, and a registered B.C. non-profit society since 1994.  
We 
host 1 tournament and 1 social camp/kick event in B.C annually. The focus is mainly footbag net but there are usually circles in the 
background, and people skooling freestyle moves. The Vancouver Open Footbag Net Tournament, is held 
in 
August each year.   For more 
information 
see the 
upcoming events page at: www.footbag.org/events",Sat Feb  8 00:20:00 1997,Tue Mar 31 13:22:39 2020
memphis,Memphis Footworks,Memphis,Tennessee,USA,75508,http://www.memphisfootworks.com,"In 2007, the Memphis Footworks club celebrated 26 years of Footbag 
with our annual tournament in 
memory of 
Chris ""KC"" Allen. We are planning our April 2008 tournament which will be a doubles net event. Our pics: http://www.footbag.org/gallery/showset/footworks Formed by Lee Guenther, our club celebrates all of our 
current and former players. We play net religously on Saturdays / Sundays with
anywhere 
from 8-12 footbaggers.  Our 
current playing roster:  Mike ""Willi"" Williams, Chuck 
Simmers, Gary Edge, George Clark, Tommy Carls,  Ken
Hamric, Greg James, Lee Guenther, Eric Marsiglia, Ben Alston, Walt Houston, 
David, Chris and Josh.  Members at heart: RB Benedetti, Rit Ritenour,
Chris ""Gator"" Routh, Andrew Williams and Lani Rector. In memoriam, Chris ""KC"" 
Allen, who passed away on the net courts Sept. 9, 2001 and Cathy Guenther, 
long-time kicker and supporter. Our primo locale is Mud Island - a beautiful stretch of turf next to the
rolling Mississippi, and we're almost always there on either Saturday or 
Sunday afternoons (oftentimes  both), rain, shine, sleet or mud.  We mostly
play net and some stylin'.  Drop by sometime and let us show you some of our 
southern hospitality!! Map of our kicking location on Mud Island: View Larger
Map",Sat Feb  8 00:20:00 1997,Tue Sep 22 10:08:54 2009
mfa,MIDWEST FOOTBAG ASSOCIATION,Chicago,Illinois,USA,12074,http://www.kickforhealth.org/Midwest_Footbag_Association/MFA_Home.html,"$html The Midwest Footbag Association focuses on the promotion of the sport of 
footbag. We are an
umbrella organization, providing centralized support for all of the clubs in 
our area. There are no
membership dues, all we ask for is a copy of the club roster plus annual 
updates. Our focus is on promotion. The MFA notifies members of upcoming sanctioned 
events by email only. We assist member clubs (and anyone) in the 
establishment, production
and/or promotion of events, including: Weekly Kicking Sites Monthly Tournaments Club Set-up and Maintenance Kicking at Existing Festivals ...and more!",Thu Apr 24 12:35:58 1997,Sun Jun 21 09:25:37 2009
nyfa,New York Footbag Association,New York,New York,USA,20947,http://sports.groups.yahoo.com/group/nyfootbag/,"The NYFA has been shredding it up for about 20 years now, and we're 
still going strong.  We welcome all levels of proficiency, including ""little 
or none"".  We have road trips to tournaments...and even have been having our 
own tournament right here in NYC, the NYFA Freestyle Symposium.

  If you're into ""hacky sack"", and are ready to push the envelope, join us to 
explore a new frontier in foot-eye coordination!",Sat Feb  8 00:20:00 1997,Wed Sep 16 12:23:06 2015
oops,OOPS,Los Angeles,California,USA,12006,,"UPDATE(Oct21,2014): Looking for Los Angeles freestylers for regular kick sessions. Contact Chris Pinkus to get in touch!

, or by AIM: toeshred",Sat Feb  8 00:20:00 1997,Tue Oct 21 21:04:34 2014
pihlis-puls,Pihlis Puls,Helsinki,,Finland,12217,http://www.niksula.cs.hut.fi/~osavolai,"Pihlis Puls was founded on July '98 in a Helsinki suburb called Pihlajamaki 
(Pihlis) by three locals Jesse Ruotsalainen, Olli Savolainen (both net 
players) and a freestyler Antti Lehtovirta.",Sat Mar  6 11:47:54 1999,Wed Sep 12 05:09:42 2001
puerto-rico,Boriken Footbag Club of Puerto Rico,Carolina,,Puerto Rico,12049,,"We are a group of Footbag and Takraw players who gather ones in a wile depending on life. 
If you want more information about our club, send us an e-mail,
write or call. Everyone is invited to visit Puerto Rico --the
Shining Star of the Caribbean.  We have great beaches and sun 
all year long.",Sat Feb  8 00:20:00 1997,Tue Aug  7 14:30:01 2018
schwa,Chicago Lake Coast Kickers,Chicago,Illinois,USA,19148,http://www.windycitycup.org,"The Chicago Lake Coast Kickers is a group of highly motivated footbag net 
players in the Chicago area.  We host the Windy City Cup annually in June.  
We are always looking for more players in the area, so please feel free to 
drop us a line and let us know you're interested.",Sat Feb  8 00:20:00 1997,Wed Apr 27 11:04:50 2011
seattle-freestyle,Rain City Shred,Seattle/Olympia,Washington,USA,42519,http://raincityshred.home.comcast.net,"Hello Footbaggers! Rain City Shred is a club for freestylers of all levels, ages and 
backgroungs 
to meet and play footbag. Please feel free to come to our Saturday kicking 
sessions this spring. We have established times and locations so you can 
come 
and meet kickers from all over Washington state. We encourage you to come 
out 
and hack it up!!! We have hosted 6 official Annual Seattle Juggling and Footbag 
Festivals They have all been a huge success! Footbaggers and jugglers come from all over the country to participate. This event occurs in November and you can find all the necessary info through Footbag.org.
Although we have some of the best players in the world here in Seattle there 
are players of all levels that come to the weekly club meeting.",Tue Nov  3 23:49:30 1998,Wed Sep 11 15:46:43 2013
spearfish,S.F.C.,Spearfish,SD,USA,,http://www.angelfire.com/sd/sfc,,Fri Dec 04 07:48:21 1998,Thu Dec 11 03:24:26 2008
sphere,children of the sphere,Hobart,Tasmania,Australia,12194,http://www.elementalfootbags.com,"'Children of the Sphere' is essentially an invitation to contact me, Lotus, because I love playing Footbag and meeting other footbaggers.
I have travelled around Australia for many years as a Footbag street performer and sold good quality multi-panel freestyle bags through my 'Elemental Footbags' brand since 1999.
I welcome any Australian or international players to contact me to arrange a meet and feet any time!",Fri Dec  4 00:05:57 1998,Wed Jul 13 05:39:30 2011
sufc,Stanford University Footbag Club,Stanford,California,USA,12062,,"This is the first club on the internet, and the second University-sanctioned 
club in the world (after U.C. Berkeley). It was founded in 1992 though 
there has been a standing footbag circle at Stanford since 1987. We play weekly on Tuesdays in White Plaza from 3-5pm. New members are always welcome.  If you're new to footbag, we'll 
teach you, starting with the basics.  Or if you already have some experience, 
please come out and freestyle or challenge us to a game of four-square. View Larger Map",Sat Apr 26 00:24:54 1997,Tue Oct 20 11:10:50 2015
