atlas_coord,fiber,dex1,dex2,grammar_status,leg,direction,receiver,carriage,repeat,primary_family,assigned_family,boundary_reason
clip:cloud/S.IN.S|S.IN.S,clipper:cloud,S.IN.S,S.IN.S,blocked,same-leg,parallel,preserved,steady,repeated,same-leg / parallel / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.S|S.IN.O,clipper:cloud,S.IN.S,S.IN.O,blocked,same-leg,parallel,changed,mid-cross,distinct,same-leg / parallel / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.S|S.OUT.S,clipper:cloud,S.IN.S,S.OUT.S,blocked,same-leg,reversed,preserved,steady,distinct,same-leg / reversed / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.S|S.OUT.O,clipper:cloud,S.IN.S,S.OUT.O,blocked,same-leg,reversed,changed,mid-cross,distinct,same-leg / reversed / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.S|O.IN.S,clipper:cloud,S.IN.S,O.IN.S,blocked,alternating-leg,parallel,preserved,steady,distinct,alternating-leg / parallel / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.S|O.IN.O,clipper:cloud,S.IN.S,O.IN.O,blocked,alternating-leg,parallel,changed,mid-cross,distinct,alternating-leg / parallel / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.S|O.OUT.S,clipper:cloud,S.IN.S,O.OUT.S,blocked,alternating-leg,reversed,preserved,steady,distinct,alternating-leg / reversed / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.S|O.OUT.O,clipper:cloud,S.IN.S,O.OUT.O,blocked,alternating-leg,reversed,changed,mid-cross,distinct,alternating-leg / reversed / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.O|S.IN.S,clipper:cloud,S.IN.O,S.IN.S,blocked,same-leg,parallel,preserved,mid-cross,distinct,same-leg / parallel / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.O|S.IN.O,clipper:cloud,S.IN.O,S.IN.O,blocked,same-leg,parallel,changed,steady,repeated,same-leg / parallel / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.O|S.OUT.S,clipper:cloud,S.IN.O,S.OUT.S,blocked,same-leg,reversed,preserved,mid-cross,distinct,same-leg / reversed / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.O|S.OUT.O,clipper:cloud,S.IN.O,S.OUT.O,blocked,same-leg,reversed,changed,steady,distinct,same-leg / reversed / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.O|O.IN.S,clipper:cloud,S.IN.O,O.IN.S,blocked,alternating-leg,parallel,preserved,mid-cross,distinct,alternating-leg / parallel / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.O|O.IN.O,clipper:cloud,S.IN.O,O.IN.O,blocked,alternating-leg,parallel,changed,steady,distinct,alternating-leg / parallel / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.O|O.OUT.S,clipper:cloud,S.IN.O,O.OUT.S,blocked,alternating-leg,reversed,preserved,mid-cross,distinct,alternating-leg / reversed / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.IN.O|O.OUT.O,clipper:cloud,S.IN.O,O.OUT.O,blocked,alternating-leg,reversed,changed,steady,distinct,alternating-leg / reversed / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.S|S.IN.S,clipper:cloud,S.OUT.S,S.IN.S,blocked,same-leg,reversed,preserved,steady,distinct,same-leg / reversed / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.S|S.IN.O,clipper:cloud,S.OUT.S,S.IN.O,blocked,same-leg,reversed,changed,mid-cross,distinct,same-leg / reversed / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.S|S.OUT.S,clipper:cloud,S.OUT.S,S.OUT.S,blocked,same-leg,parallel,preserved,steady,repeated,same-leg / parallel / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.S|S.OUT.O,clipper:cloud,S.OUT.S,S.OUT.O,blocked,same-leg,parallel,changed,mid-cross,distinct,same-leg / parallel / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.S|O.IN.S,clipper:cloud,S.OUT.S,O.IN.S,blocked,alternating-leg,reversed,preserved,steady,distinct,alternating-leg / reversed / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.S|O.IN.O,clipper:cloud,S.OUT.S,O.IN.O,blocked,alternating-leg,reversed,changed,mid-cross,distinct,alternating-leg / reversed / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.S|O.OUT.S,clipper:cloud,S.OUT.S,O.OUT.S,blocked,alternating-leg,parallel,preserved,steady,distinct,alternating-leg / parallel / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.S|O.OUT.O,clipper:cloud,S.OUT.S,O.OUT.O,blocked,alternating-leg,parallel,changed,mid-cross,distinct,alternating-leg / parallel / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.O|S.IN.S,clipper:cloud,S.OUT.O,S.IN.S,blocked,same-leg,reversed,preserved,mid-cross,distinct,same-leg / reversed / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.O|S.IN.O,clipper:cloud,S.OUT.O,S.IN.O,blocked,same-leg,reversed,changed,steady,distinct,same-leg / reversed / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.O|S.OUT.S,clipper:cloud,S.OUT.O,S.OUT.S,blocked,same-leg,parallel,preserved,mid-cross,distinct,same-leg / parallel / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.O|S.OUT.O,clipper:cloud,S.OUT.O,S.OUT.O,blocked,same-leg,parallel,changed,steady,repeated,same-leg / parallel / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.O|O.IN.S,clipper:cloud,S.OUT.O,O.IN.S,blocked,alternating-leg,reversed,preserved,mid-cross,distinct,alternating-leg / reversed / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.O|O.IN.O,clipper:cloud,S.OUT.O,O.IN.O,blocked,alternating-leg,reversed,changed,steady,distinct,alternating-leg / reversed / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.O|O.OUT.S,clipper:cloud,S.OUT.O,O.OUT.S,blocked,alternating-leg,parallel,preserved,mid-cross,distinct,alternating-leg / parallel / preserved,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/S.OUT.O|O.OUT.O,clipper:cloud,S.OUT.O,O.OUT.O,blocked,alternating-leg,parallel,changed,steady,distinct,alternating-leg / parallel / changed,BOUNDARY,grammar artifact (launch foreclosure)
clip:cloud/O.IN.S|S.IN.S,clipper:cloud,O.IN.S,S.IN.S,valid,alternating-leg,parallel,preserved,steady,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
clip:cloud/O.IN.S|S.IN.O,clipper:cloud,O.IN.S,S.IN.O,artifact,alternating-leg,parallel,changed,mid-cross,distinct,alternating-leg / parallel / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.IN.S|S.OUT.S,clipper:cloud,O.IN.S,S.OUT.S,valid,alternating-leg,reversed,preserved,steady,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
clip:cloud/O.IN.S|S.OUT.O,clipper:cloud,O.IN.S,S.OUT.O,artifact,alternating-leg,reversed,changed,mid-cross,distinct,alternating-leg / reversed / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.IN.S|O.IN.S,clipper:cloud,O.IN.S,O.IN.S,valid,same-leg,parallel,preserved,steady,repeated,same-leg / parallel / preserved,same-leg / parallel / preserved,
clip:cloud/O.IN.S|O.IN.O,clipper:cloud,O.IN.S,O.IN.O,artifact,same-leg,parallel,changed,mid-cross,distinct,same-leg / parallel / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.IN.S|O.OUT.S,clipper:cloud,O.IN.S,O.OUT.S,valid,same-leg,reversed,preserved,steady,distinct,same-leg / reversed / preserved,same-leg / reversed / preserved,
clip:cloud/O.IN.S|O.OUT.O,clipper:cloud,O.IN.S,O.OUT.O,artifact,same-leg,reversed,changed,mid-cross,distinct,same-leg / reversed / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.IN.O|S.IN.S,clipper:cloud,O.IN.O,S.IN.S,valid,alternating-leg,parallel,preserved,mid-cross,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
clip:cloud/O.IN.O|S.IN.O,clipper:cloud,O.IN.O,S.IN.O,artifact,alternating-leg,parallel,changed,steady,distinct,alternating-leg / parallel / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.IN.O|S.OUT.S,clipper:cloud,O.IN.O,S.OUT.S,valid,alternating-leg,reversed,preserved,mid-cross,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
clip:cloud/O.IN.O|S.OUT.O,clipper:cloud,O.IN.O,S.OUT.O,artifact,alternating-leg,reversed,changed,steady,distinct,alternating-leg / reversed / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.IN.O|O.IN.S,clipper:cloud,O.IN.O,O.IN.S,valid,same-leg,parallel,preserved,mid-cross,distinct,same-leg / parallel / preserved,same-leg / parallel / preserved,
clip:cloud/O.IN.O|O.IN.O,clipper:cloud,O.IN.O,O.IN.O,artifact,same-leg,parallel,changed,steady,repeated,same-leg / parallel / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.IN.O|O.OUT.S,clipper:cloud,O.IN.O,O.OUT.S,valid,same-leg,reversed,preserved,mid-cross,distinct,same-leg / reversed / preserved,same-leg / reversed / preserved,
clip:cloud/O.IN.O|O.OUT.O,clipper:cloud,O.IN.O,O.OUT.O,artifact,same-leg,reversed,changed,steady,distinct,same-leg / reversed / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.OUT.S|S.IN.S,clipper:cloud,O.OUT.S,S.IN.S,valid,alternating-leg,reversed,preserved,steady,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
clip:cloud/O.OUT.S|S.IN.O,clipper:cloud,O.OUT.S,S.IN.O,artifact,alternating-leg,reversed,changed,mid-cross,distinct,alternating-leg / reversed / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.OUT.S|S.OUT.S,clipper:cloud,O.OUT.S,S.OUT.S,valid,alternating-leg,parallel,preserved,steady,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
clip:cloud/O.OUT.S|S.OUT.O,clipper:cloud,O.OUT.S,S.OUT.O,artifact,alternating-leg,parallel,changed,mid-cross,distinct,alternating-leg / parallel / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.OUT.S|O.IN.S,clipper:cloud,O.OUT.S,O.IN.S,valid,same-leg,reversed,preserved,steady,distinct,same-leg / reversed / preserved,same-leg / reversed / preserved,
clip:cloud/O.OUT.S|O.IN.O,clipper:cloud,O.OUT.S,O.IN.O,artifact,same-leg,reversed,changed,mid-cross,distinct,same-leg / reversed / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.OUT.S|O.OUT.S,clipper:cloud,O.OUT.S,O.OUT.S,valid,same-leg,parallel,preserved,steady,repeated,same-leg / parallel / preserved,same-leg / parallel / preserved,
clip:cloud/O.OUT.S|O.OUT.O,clipper:cloud,O.OUT.S,O.OUT.O,artifact,same-leg,parallel,changed,mid-cross,distinct,same-leg / parallel / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.OUT.O|S.IN.S,clipper:cloud,O.OUT.O,S.IN.S,valid,alternating-leg,reversed,preserved,mid-cross,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
clip:cloud/O.OUT.O|S.IN.O,clipper:cloud,O.OUT.O,S.IN.O,artifact,alternating-leg,reversed,changed,steady,distinct,alternating-leg / reversed / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.OUT.O|S.OUT.S,clipper:cloud,O.OUT.O,S.OUT.S,valid,alternating-leg,parallel,preserved,mid-cross,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
clip:cloud/O.OUT.O|S.OUT.O,clipper:cloud,O.OUT.O,S.OUT.O,artifact,alternating-leg,parallel,changed,steady,distinct,alternating-leg / parallel / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.OUT.O|O.IN.S,clipper:cloud,O.OUT.O,O.IN.S,valid,same-leg,reversed,preserved,mid-cross,distinct,same-leg / reversed / preserved,same-leg / reversed / preserved,
clip:cloud/O.OUT.O|O.IN.O,clipper:cloud,O.OUT.O,O.IN.O,artifact,same-leg,reversed,changed,steady,distinct,same-leg / reversed / changed,BOUNDARY,enumeration artifact (midline collapse)
clip:cloud/O.OUT.O|O.OUT.S,clipper:cloud,O.OUT.O,O.OUT.S,valid,same-leg,parallel,preserved,mid-cross,distinct,same-leg / parallel / preserved,same-leg / parallel / preserved,
clip:cloud/O.OUT.O|O.OUT.O,clipper:cloud,O.OUT.O,O.OUT.O,artifact,same-leg,parallel,changed,steady,repeated,same-leg / parallel / changed,BOUNDARY,enumeration artifact (midline collapse)
SELF:inside/S.IN.S|S.IN.S,self:inside,S.IN.S,S.IN.S,valid,same-leg,parallel,preserved,steady,repeated,same-leg / parallel / preserved,same-leg / parallel / preserved,
SELF:inside/S.IN.S|S.IN.O,self:inside,S.IN.S,S.IN.O,valid,same-leg,parallel,changed,mid-cross,distinct,same-leg / parallel / changed,same-leg / parallel / changed,
SELF:inside/S.IN.S|S.OUT.S,self:inside,S.IN.S,S.OUT.S,valid,same-leg,reversed,preserved,steady,distinct,same-leg / reversed / preserved,same-leg / reversed / preserved,
SELF:inside/S.IN.S|S.OUT.O,self:inside,S.IN.S,S.OUT.O,valid,same-leg,reversed,changed,mid-cross,distinct,same-leg / reversed / changed,same-leg / reversed / changed,
SELF:inside/S.IN.S|O.IN.S,self:inside,S.IN.S,O.IN.S,valid,alternating-leg,parallel,preserved,steady,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
SELF:inside/S.IN.S|O.IN.O,self:inside,S.IN.S,O.IN.O,valid,alternating-leg,parallel,changed,mid-cross,distinct,alternating-leg / parallel / changed,alternating-leg / parallel / changed,
SELF:inside/S.IN.S|O.OUT.S,self:inside,S.IN.S,O.OUT.S,valid,alternating-leg,reversed,preserved,steady,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
SELF:inside/S.IN.S|O.OUT.O,self:inside,S.IN.S,O.OUT.O,valid,alternating-leg,reversed,changed,mid-cross,distinct,alternating-leg / reversed / changed,alternating-leg / reversed / changed,
SELF:inside/S.IN.O|S.IN.S,self:inside,S.IN.O,S.IN.S,valid,same-leg,parallel,preserved,mid-cross,distinct,same-leg / parallel / preserved,same-leg / parallel / preserved,
SELF:inside/S.IN.O|S.IN.O,self:inside,S.IN.O,S.IN.O,valid,same-leg,parallel,changed,steady,repeated,same-leg / parallel / changed,same-leg / parallel / changed,
SELF:inside/S.IN.O|S.OUT.S,self:inside,S.IN.O,S.OUT.S,valid,same-leg,reversed,preserved,mid-cross,distinct,same-leg / reversed / preserved,same-leg / reversed / preserved,
SELF:inside/S.IN.O|S.OUT.O,self:inside,S.IN.O,S.OUT.O,valid,same-leg,reversed,changed,steady,distinct,same-leg / reversed / changed,same-leg / reversed / changed,
SELF:inside/S.IN.O|O.IN.S,self:inside,S.IN.O,O.IN.S,valid,alternating-leg,parallel,preserved,mid-cross,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
SELF:inside/S.IN.O|O.IN.O,self:inside,S.IN.O,O.IN.O,valid,alternating-leg,parallel,changed,steady,distinct,alternating-leg / parallel / changed,alternating-leg / parallel / changed,
SELF:inside/S.IN.O|O.OUT.S,self:inside,S.IN.O,O.OUT.S,valid,alternating-leg,reversed,preserved,mid-cross,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
SELF:inside/S.IN.O|O.OUT.O,self:inside,S.IN.O,O.OUT.O,valid,alternating-leg,reversed,changed,steady,distinct,alternating-leg / reversed / changed,alternating-leg / reversed / changed,
SELF:inside/S.OUT.S|S.IN.S,self:inside,S.OUT.S,S.IN.S,valid,same-leg,reversed,preserved,steady,distinct,same-leg / reversed / preserved,same-leg / reversed / preserved,
SELF:inside/S.OUT.S|S.IN.O,self:inside,S.OUT.S,S.IN.O,valid,same-leg,reversed,changed,mid-cross,distinct,same-leg / reversed / changed,same-leg / reversed / changed,
SELF:inside/S.OUT.S|S.OUT.S,self:inside,S.OUT.S,S.OUT.S,valid,same-leg,parallel,preserved,steady,repeated,same-leg / parallel / preserved,same-leg / parallel / preserved,
SELF:inside/S.OUT.S|S.OUT.O,self:inside,S.OUT.S,S.OUT.O,valid,same-leg,parallel,changed,mid-cross,distinct,same-leg / parallel / changed,same-leg / parallel / changed,
SELF:inside/S.OUT.S|O.IN.S,self:inside,S.OUT.S,O.IN.S,valid,alternating-leg,reversed,preserved,steady,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
SELF:inside/S.OUT.S|O.IN.O,self:inside,S.OUT.S,O.IN.O,valid,alternating-leg,reversed,changed,mid-cross,distinct,alternating-leg / reversed / changed,alternating-leg / reversed / changed,
SELF:inside/S.OUT.S|O.OUT.S,self:inside,S.OUT.S,O.OUT.S,valid,alternating-leg,parallel,preserved,steady,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
SELF:inside/S.OUT.S|O.OUT.O,self:inside,S.OUT.S,O.OUT.O,valid,alternating-leg,parallel,changed,mid-cross,distinct,alternating-leg / parallel / changed,alternating-leg / parallel / changed,
SELF:inside/S.OUT.O|S.IN.S,self:inside,S.OUT.O,S.IN.S,valid,same-leg,reversed,preserved,mid-cross,distinct,same-leg / reversed / preserved,same-leg / reversed / preserved,
SELF:inside/S.OUT.O|S.IN.O,self:inside,S.OUT.O,S.IN.O,valid,same-leg,reversed,changed,steady,distinct,same-leg / reversed / changed,same-leg / reversed / changed,
SELF:inside/S.OUT.O|S.OUT.S,self:inside,S.OUT.O,S.OUT.S,valid,same-leg,parallel,preserved,mid-cross,distinct,same-leg / parallel / preserved,same-leg / parallel / preserved,
SELF:inside/S.OUT.O|S.OUT.O,self:inside,S.OUT.O,S.OUT.O,valid,same-leg,parallel,changed,steady,repeated,same-leg / parallel / changed,same-leg / parallel / changed,
SELF:inside/S.OUT.O|O.IN.S,self:inside,S.OUT.O,O.IN.S,valid,alternating-leg,reversed,preserved,mid-cross,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
SELF:inside/S.OUT.O|O.IN.O,self:inside,S.OUT.O,O.IN.O,valid,alternating-leg,reversed,changed,steady,distinct,alternating-leg / reversed / changed,alternating-leg / reversed / changed,
SELF:inside/S.OUT.O|O.OUT.S,self:inside,S.OUT.O,O.OUT.S,valid,alternating-leg,parallel,preserved,mid-cross,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
SELF:inside/S.OUT.O|O.OUT.O,self:inside,S.OUT.O,O.OUT.O,valid,alternating-leg,parallel,changed,steady,distinct,alternating-leg / parallel / changed,alternating-leg / parallel / changed,
SELF:inside/O.IN.S|S.IN.S,self:inside,O.IN.S,S.IN.S,valid,alternating-leg,parallel,preserved,steady,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
SELF:inside/O.IN.S|S.IN.O,self:inside,O.IN.S,S.IN.O,valid,alternating-leg,parallel,changed,mid-cross,distinct,alternating-leg / parallel / changed,alternating-leg / parallel / changed,
SELF:inside/O.IN.S|S.OUT.S,self:inside,O.IN.S,S.OUT.S,valid,alternating-leg,reversed,preserved,steady,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
SELF:inside/O.IN.S|S.OUT.O,self:inside,O.IN.S,S.OUT.O,valid,alternating-leg,reversed,changed,mid-cross,distinct,alternating-leg / reversed / changed,alternating-leg / reversed / changed,
SELF:inside/O.IN.S|O.IN.S,self:inside,O.IN.S,O.IN.S,valid,same-leg,parallel,preserved,steady,repeated,same-leg / parallel / preserved,same-leg / parallel / preserved,
SELF:inside/O.IN.S|O.IN.O,self:inside,O.IN.S,O.IN.O,valid,same-leg,parallel,changed,mid-cross,distinct,same-leg / parallel / changed,same-leg / parallel / changed,
SELF:inside/O.IN.S|O.OUT.S,self:inside,O.IN.S,O.OUT.S,valid,same-leg,reversed,preserved,steady,distinct,same-leg / reversed / preserved,same-leg / reversed / preserved,
SELF:inside/O.IN.S|O.OUT.O,self:inside,O.IN.S,O.OUT.O,valid,same-leg,reversed,changed,mid-cross,distinct,same-leg / reversed / changed,same-leg / reversed / changed,
SELF:inside/O.IN.O|S.IN.S,self:inside,O.IN.O,S.IN.S,valid,alternating-leg,parallel,preserved,mid-cross,distinct,alternating-leg / parallel / preserved,alternating-leg / parallel / preserved,
SELF:inside/O.IN.O|S.IN.O,self:inside,O.IN.O,S.IN.O,valid,alternating-leg,parallel,changed,steady,distinct,alternating-leg / parallel / changed,alternating-leg / parallel / changed,
SELF:inside/O.IN.O|S.OUT.S,self:inside,O.IN.O,S.OUT.S,valid,alternating-leg,reversed,preserved,mid-cross,distinct,alternating-leg / reversed / preserved,alternating-leg / reversed / preserved,
