slug,canonical_name,current_add,operational_notation,entry_surface,entry_specificity,terminal_surface,terminal_kind,terminal_relation,variable_at,dex_count,family,base_trick,category,modifier_links,operator_classes,foot_tracking_straightforward,ambiguity_note
stepping_reverse_guay,stepping reverse guay,3,CLIP > OP IN [DEX] >> SAME IN [DEX] > OP INSIDE [DEL],CLIP,CLIP,INSIDE,DELAY,PRESERVE,,2,inside_stall,guay,compound,stepping,set,yes,
stepping_reverse_swirl,stepping reverse swirl,4,CLIP > OP IN [DEX] >> SAME IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,swirl,swirl,compound,stepping,set,yes,
stepping_superfly,stepping superfly,6,CLIP > OP IN [DEX] >> (no plant while) SAME OUT [DEX] [BOD] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,3,superfly,superfly,compound,stepping,set,yes,
stepping_swirl,stepping swirl,4,CLIP > OP IN [DEX] > SAME OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,swirl,swirl,compound,stepping,set,yes,
stepping_symposium_mirage,stepping symposium mirage,4,CLIP > OP IN [DEX] > (no plant while) OP IN [BOD] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,2,mirage,symposium_mirage,compound,stepping|symposium,body|set,yes,
stepping_symposium_paradon,stepping symposium paradon,6,CLIP > OP IN [DEX] >> (no plant while) OP OUT [BOD] [DEX] > OP OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,3,paradon,paradon,compound,stepping|symposium,body|set,yes,
stepping_symposium_whirl,stepping symposium whirl,5,CLIP > OP IN [DEX] > (no plant while) OP IN [BOD] [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,whirl,symposium_whirl,compound,stepping|symposium,body|set,yes,
stepping_weaving_butterfly,stepping weaving butterfly,5,CLIP > OP IN [DEX] > DUCK [BOD] > SAME OUT [DEX] > OP CLIP [XBD] [DEL] (same foot),CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,butterfly,weaving_butterfly,compound,stepping|weaving,body|set,yes,
stepping_weaving_mirage,stepping weaving mirage,4,CLIP > OP IN [DEX] > DUCK [BOD] > SAME IN [DEX] > SAME TOE [DEL] (same foot),CLIP,CLIP,TOE,DELAY,SWITCH,,2,mirage,weaving_mirage,compound,stepping|weaving,body|set,yes,
stepping_whirl,stepping whirl,4,CLIP > OP IN [DEX] > OP IN [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,whirl,whirl,compound,stepping,set,yes,
stepping_whirling_swirl,stepping whirling swirl,5,CLIP > OP IN [DEX] (plant) > SAME IN [DEX] > OP OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,3,swirl,whirling_swirl,compound,stepping|whirling,body|set,yes,
sumo,sumo,5,CLIP > SAME OUT [DEX] [PDX] >> OP IN [DEX] [XDEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,2,mirage,mirage,compound,nuclear,set,yes,
superfly,superfly,5,CLIP >> (no plant while) SAME OUT [DEX] [BOD] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,barfly,barfly,compound,symposium,body,yes,
surfing_osis,surfing osis,6,TOE > SAME OUT [DEX] > (no plant while) OP IN [BOD] > OP OUT [DEX] > (back or front) SPIN [BOD] > SAME/OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,VARIABLE,terminal,2,osis,osis,compound,surfing,set,no,
surfing_pickup_same_side,surfing pickup same side,5,TOE > SAME OUT [DEX] > (no plant while) OP IN [BOD] > SAME OUT [DEX] > SAME IN [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,SWITCH,,3,pickup,pickup,compound,surfing,set,yes,
surge,surge,5,CLIP > (back) SPIN [BOD] > SAME IN [DEX] >> OP IN [DEX] [PDX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,2,mirage,mirage,compound,spinning|stepping|paradox,body|set,yes,
surgery,surgery,6,CLIP > (back) SPIN [BOD] > SAME IN [DEX] >> (no plant while) OP BACK WHIRL [DEX] [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,rev_whirl,rev_whirl,compound,spinning|stepping|symposium,body|set,yes,
surging_ducking_paradox_symposium_whirling_rake,Surging Ducking Paradox Symposium Whirling Rake,8,CLIP > OP IN [DEX] >> (back) SPIN [BOD] >> DUCK [BOD] >> OP FRONT WHIRL [DEX] > SAME SYMP [DEX] > SWING [DEX] [PDX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,4,rake,rake,compound,spinning|stepping|ducking|paradox|symposium|whirling,body|set,yes,
surging_ducking_paradox_torque,surging ducking paradox torque,8,CLIP > OP IN [PDX] [DEX] >> (back) SPIN [BOD] >> DUCK [BOD] >> OP IN [DEX] > (front) SPIN [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,torque,torque,compound,spinning|stepping|ducking|paradox,body|set,yes,
surging_ducking_torque,Surging Ducking Torque,7,CLIP > OP IN [DEX] >> (back) SPIN [BOD] >> DUCK [BOD] >> OP IN [DEX] > (front) SPIN [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,torque,torque,compound,spinning|stepping|ducking,body|set,yes,
surging_legover,surging legover,4,CLIP > OP IN [DEX] >> (back) SPIN [BOD] > SAME OUT [DEX] > SAME TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,2,legover,legover,compound,spinning|stepping,body|set,yes,
surging_mirage,surging mirage,4,CLIP > OP IN [DEX] >> (back) SPIN [BOD] > SAME IN [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,2,mirage,mirage,compound,spinning|stepping,body|set,yes,
surging_osis,surging osis,5,CLIP > OP IN [DEX] >> (back) SPIN [BOD] > (front) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,osis,osis,compound,spinning|stepping,body|set,yes,
surging_same_side_osis,Surging Same Side Osis,5,CLIP > SAME IN [DEX] >> (back) SPIN [BOD] > (front) SPIN [BOD] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,osis,surging_osis,compound,,,yes,
surging_whirl,surging whirl,5,CLIP > OP IN [DEX] >> (back) SPIN [BOD] > SAME IN [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,whirl,whirl,compound,spinning|stepping,body|set,yes,
surreal,surreal,6,CLIP > (back) SPIN [BOD] > SAME IN [DEX] >> OP FRONT WHIRL [DEX] [PDX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,whirl,whirl,compound,spinning|stepping|paradox,body|set,yes,
swirl,swirl,3,SET > SAME OUT [DEX] > SAME CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,swirl,swirl,dex,,,yes,
swirl_dragon,swirl dragon,3,SET > SAME OUT [DEX] > DRAGON [UNS] [DEL],SET,SET,DRAGON,DELAY,SIDE_NOT_APPLICABLE,,1,swirl,swirl,compound,,,no,dragon delay is a midline surface
swirling_butterfly,swirling butterfly,4,SET > SAME OUT [DEX] > SAME/OP OUT [DEX] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,VARIABLE,mid-chain,2,butterfly,butterfly,compound,swirling,body,no,
swirling_mirage,swirling mirage,3,SET > SAME OUT [DEX] > OP IN [DEX] > OP TOE [DEL],SET,SET,TOE,DELAY,PRESERVE,,2,mirage,mirage,compound,swirling,body,yes,
swirling_paradox_mirage,swirling paradox mirage,4,CLIP > SAME OUT [DEX] > OP IN [PDX] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,2,mirage,paradox_mirage,compound,swirling,body,yes,
swirling_paradox_symposium_whirl,swirling paradox symposium whirl,6,CLIP > SAME OUT [DEX] > (no plant while) SAME IN [BOD] [PDX] [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,whirl,paradox_symposium_whirl,compound,swirling|paradox|symposium,body,yes,
swirling_reverse_swirl,swirling reverse swirl,4,CLIP > OP OUT [DEX] > SAME IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,swirl,swirl,compound,swirling,body,yes,
swirling_swirl,swirling swirl,4,CLIP > SAME OUT [DEX] > SAME OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,swirl,swirl,compound,swirling,body,yes,
swirling_symposium_whirl,swirling symposium whirl,5,SET > SAME OUT [DEX] > (no plant while) OP IN [BOD] [DEX] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,2,whirl,symposium_whirl,compound,swirling,body,yes,
swirling_whirl,swirling whirl,4,SET > SAME OUT [DEX] > OP IN [DEX] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,2,whirl,whirl,compound,swirling,body,yes,
swirling_whirling_swirl,swirling whirling swirl,5,CLIP > SAME OUT [DEX] > OP IN [DEX] > OP OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,3,swirl,whirling_swirl,compound,swirling,body,yes,
swirlwind,swirlwind,7,CLIP > (back) SPIN [BOD] > (no plant while) OP IN [PDX] [BOD] [DEX] > OP OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,swirl,swirl,compound,spinning|paradox|symposium|whirling,body,yes,
symposium_atomic_butterfly,symposium atomic butterfly,5,TOE > OP OUT [DEX] > (no plant while) OP OUT [BOD] [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,butterfly,atomic_butterfly,compound,symposium,body,yes,
symposium_blizzard,symposium blizzard,4,SET > (no plant while) OP IN [BOD] [DEX] > OP OUT [DEX] > OP TOE [DEL],SET,SET,TOE,DELAY,SWITCH,,2,blizzard,blizzard,compound,symposium,body,yes,
symposium_blur,symposium blur,5,CLIP > (no plant while) OP IN [BOD] [DEX] >> OP IN [DEX] [PDX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,SWITCH,,2,mirage,blur,compound,symposium,body,yes,
symposium_bubba,symposium bubba,3,CLIP > (no plant while) OP OUT [BOD] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,1,illusion,bubba,compound,symposium,body,yes,
symposium_butterfly,symposium butterfly,4,SET > (no plant while) SAME/OP OUT [BOD] [DEX] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,VARIABLE,mid-chain,1,butterfly,butterfly,compound,symposium,body,no,
symposium_eggbeater,symposium eggbeater,4,SET > (no plant while) OP OUT [BOD] [DEX] > OP OUT [DEX] > SAME TOE [DEL],SET,SET,TOE,DELAY,PRESERVE,,2,legover,eggbeater,compound,symposium,body,yes,
symposium_mirage,symposium mirage,3,SET > (no plant while) OP IN [BOD] [DEX] > OP TOE [DEL],SET,SET,TOE,DELAY,PRESERVE,,1,mirage,mirage,compound,symposium,body,yes,
symposium_miraging_mirage,symposium miraging mirage,4,SET > OP IN [DEX] > (no plant while) OP IN [BOD] [DEX] > OP TOE [DEL],SET,SET,TOE,DELAY,SWITCH,,2,mirage,mirage,compound,symposium,body,yes,
symposium_mobius,symposium mobius,6,CLIP >> (back) SPIN [BOD] >> (no plant while) SAME IN [BOD] [DEX] > (front) SPIN [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,torque,mobius,compound,symposium,body,yes,
symposium_paradon,symposium paradon,5,TOE > (no plant while) OP OUT [BOD] [DEX] > OP OUT [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,paradon,paradon,compound,symposium,body,yes,
symposium_pixie,symposium pixie,3,TOE > (no plant while) SAME IN [BOD] [DEX] > OP TOE [DEL],TOE,TOE,TOE,DELAY,SWITCH,,1,pixie,pixie,compound,symposium,body,yes,
symposium_reverse_swirling_pickup,symposium reverse swirling pickup,4,SET > SAME IN [DEX] > SAME SYMP [DEX] > SAME IN [DEX] > OP TOE [DEL],SET,SET,TOE,DELAY,SWITCH,,3,pickup,reverse_swirling_pickup,compound,symposium|swirling,body,yes,
symposium_reverse_whirl,symposium reverse whirl,4,SET > (no plant while) OP OUT [BOD] [DEX] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,rev_whirl,rev_whirl,compound,symposium,body,yes,
symposium_reverse_whirling_swirl,symposium reverse whirling swirl,5,CLIP > OP BACK WHIRL [DEX] > SAME SYMP [DEX] > SAME IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,3,swirl,swirl,compound,symposium|whirling,body,yes,
symposium_swirl,symposium swirl,4,CLIP > (no plant while) SAME OUT [BOD] [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,swirl,swirl,compound,symposium,body,yes,
symposium_tomahawk,symposium tomahawk,6,CLIP >> DUCK [BOD] >> (no plant while) SAME FRONT WHIRL [BOD] [DEX] [PDX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,whirl,tomahawk,compound,symposium,body,yes,
symposium_torque,symposium torque,5,SET > (no plant while) OP IN [DEX] [BOD] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,osis,torque,compound,symposium,body,yes,
symposium_twirl,symposium twirl,5,CLIP >> (no plant while) SAME FRONT SWIRL [BOD] [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,twirl,twirl,compound,symposium,body,yes,
symposium_whirl,symposium whirl,4,SET > (no plant while) OP IN [BOD] [DEX] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,whirl,whirl,compound,symposium,body,yes,
symposium_whirling_mirage,symposium whirling mirage,4,SET > OP FRONT WHIRL [DEX] > (no plant while) OP IN [BOD] [DEX] > OP TOE [DEL],SET,SET,TOE,DELAY,SWITCH,,2,mirage,blaze,compound,symposium,body,yes,
symposium_whirling_swirl,symposium whirling swirl,5,CLIP > OP IN [DEX] > (no plant while) OP OUT [BOD] [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,2,swirl,whirling_swirl,compound,symposium,body,yes,
tap,tap,3,TOE > OP OUT [DEX] >> SAME IN [DEX] > OP TOE [DEL],TOE,TOE,TOE,DELAY,PRESERVE,,2,mirage,mirage,compound,tapping,body,yes,
tapdown,tapdown,4,TOE > OP OUT [DEX] >> SAME OUT [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,PRESERVE,,2,butterfly,butterfly,compound,tapping,body,yes,
tapping_clipper,tapping clipper,3,TOE > OP OUT [DEX] >> SAME CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,1,clipper_stall,clipper_stall,compound,tapping,body,yes,
tapping_diving_mirage,tapping diving mirage,4,TOE > OP OUT [DEX] >> DIVE [BOD] >> OP IN [DEX] > OP TOE [DEL],TOE,TOE,TOE,DELAY,SWITCH,,2,mirage,diving_mirage,compound,tapping|diving,body,yes,
tapping_double_leg_over,tapping double leg over,4,TOE > OP OUT [DEX] >> OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,SWITCH,,3,double_leg_over,double_leg_over,compound,tapping,body,yes,
tapping_double_over_down,tapping double over down,5,TOE > OP OUT [DEX] >> OP OUT [DEX] > OP OUT [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,PRESERVE,,3,double_over_down,double_over_down,compound,tapping,body,yes,
tapping_drifter,tapping drifter,4,TOE > OP OUT [DEX] >> OP IN [DEX] > SAME CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,PRESERVE,,2,drifter,drifter,compound,tapping,body,yes,
tapping_eggbeater,tapping eggbeater,4,TOE > OP OUT [DEX] >> OP OUT [DEX] > OP OUT [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,SWITCH,,3,eggbeater,eggbeater,compound,tapping,body,yes,
tapping_guay,tapping guay,3,TOE > OP OUT [DEX] >> OP IN [DEX] > SAME INSIDE [DEL],TOE,TOE,INSIDE,DELAY,PRESERVE,,2,inside_stall,guay,compound,tapping,body,yes,
tapping_illusion,tapping illusion,3,TOE > OP OUT [DEX] (plant) > SAME OUT [DEX] > OP TOE [DEL],TOE,TOE,TOE,DELAY,PRESERVE,,2,illusion,illusion,compound,tapping,body,yes,
tapping_leg_over,tapping leg over,3,TOE > OP OUT [DEX] >> SAME OUT [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,SWITCH,,2,legover,legover,compound,tapping,body,yes,
tapping_legover,tapping legover,3,TOE > OP OUT [DEX] >> OP OUT [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,PRESERVE,,2,legover,legover,compound,tapping,body,yes,
tapping_mirage,tapping mirage,3,TOE > OP OUT [DEX] >> OP IN [DEX] > OP TOE [DEL],TOE,TOE,TOE,DELAY,SWITCH,,2,mirage,mirage,compound,tapping,body,yes,
tapping_osis,tapping osis,4,TOE > OP OUT [DEX] >> (back or front) SPIN [BOD] > SAME/OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,VARIABLE,terminal,1,osis,osis,compound,tapping,body,no,
tapping_pickup,tapping pickup,3,TOE > OP OUT [DEX] >> OP IN [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,PRESERVE,,2,pickup,pickup,compound,tapping,body,yes,
tapping_reverse_guay,tapping reverse guay,3,TOE > OP OUT [DEX] >> SAME IN [DEX] > SAME INSIDE [DEL],TOE,TOE,INSIDE,DELAY,SWITCH,,2,inside_stall,guay,compound,tapping,body,yes,
tapping_symposium_whirl,tapping symposium whirl,5,TOE > OP OUT [DEX] >> (no plant while) OP IN [BOD] [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,whirl,symposium_whirl,compound,tapping|symposium,body,yes,
tapping_torque,tapping torque,5,TOE > OP OUT [DEX] >> OP IN [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,torque,torque,compound,tapping,body,yes,
tapping_twirl,tapping twirl,5,TOE > OP OUT [DEX] >> SAME FRONT SWIRL [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,PRESERVE,,2,twirl,twirl,compound,tapping,body,yes,
tapping_whirl,tapping whirl,4,TOE > OP OUT [DEX] >> OP IN [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,whirl,whirl,compound,tapping,body,yes,
tapping_whirling_swirl,tapping whirling swirl,5,TOE > OP OUT [DEX] >> OP IN [DEX] > OP OUT [DEX] > SAME CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,3,swirl,whirling_swirl,compound,tapping|whirling,body,yes,
terrage,terrage,4,,,NONE,,,UNRESOLVED,,,terrage,terrage,,,,no,no operational_notation
terraging_illusion,terraging illusion,5,,,NONE,,,UNRESOLVED,,,illusion,illusion,compound,terraging,body,no,no operational_notation
terraging_legover,terraging legover,5,,,NONE,,,UNRESOLVED,,,legover,legover,compound,terraging,body,no,no operational_notation
terraging_mirage,terraging mirage,5,,,NONE,,,UNRESOLVED,,,mirage,mirage,compound,terraging,body,no,no operational_notation
terraging_opposite_clipper,Terraging Opposite Clipper,4,TOE > SAME IN [DEX] > SAME IN [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,clipper,clipper,compound,,,yes,
terraging_same_clipper,Terraging Same Clipper,4,TOE > SAME IN [DEX] > SAME IN [DEX] > SAME CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,PRESERVE,,2,clipper,clipper,compound,,,yes,
thigh_catch,Thigh Catch,2,THIGH [UNS] [DEL],THIGH,OTHER_SURFACE,THIGH,DELAY,SIDE_NOT_APPLICABLE,,0,thigh_catch,,surface,,,no,caught between the thighs; midline two-limb catch
toe_clipper,toe clipper,2,SET > OP TOE [BOD] [XBD],SET,SET,,,UNRESOLVED,,0,toe_clipper,toe_clipper,compound,,,no,no [DEL]/[KICK] terminal
toe_double_drifter,Toe Double Drifter,4,TOE > OP IN [DEX] > SAME IN [DEX] > SAME CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,clipper,clipper,compound,,,yes,
toe_flurry,toe flurry,4,TOE > OP IN [DEX] > SAME IN [DEX] >> OP OUT [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,PRESERVE,,3,legover,flurry,compound,,,yes,
toe_gyro_mirage,toe gyro mirage,3,TOE > GYRO [BOD] > OP IN [DEX] > OP TOE [DEL],TOE,TOE,TOE,DELAY,PRESERVE,,1,mirage,mirage,compound,gyro,body,yes,
toe_ripwalk,toe ripwalk,4,TOE > OP IN [DEX] >> OP OUT [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,butterfly,ripwalk,compound,,,yes,
toe_spinning_torque,toe spinning torque,5,TOE > (back) SPIN [BOD] > OP IN [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,PRESERVE,,1,osis,torque,compound,spinning,body,yes,
toe_stall,toe stall,1,SET > SAME TOE [DEL],SET,SET,TOE,DELAY,PRESERVE,,0,toe_stall,toe_stall,surface,,,yes,
toe_symposium_swirl,toe symposium swirl,4,TOE > SAME SYMP [DEX] > SAME OUT [DEX] > SAME CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,PRESERVE,,2,swirl,swirl,compound,symposium,body,yes,
toe_whirling_swirl,toe whirling swirl,4,TOE > OP FRONT WHIRL [DEX] > SAME OUT [DEX] > SAME CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,swirl,swirl,compound,whirling,body,yes,
toe_whirr,Toe Whirr,4,TOE > OP IN [DEX] > SAME IN [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,PRESERVE,,2,toe_whirr,,compound,,,yes,
tomahawk,tomahawk,5,CLIP >> DUCK [BOD] >> SAME FRONT WHIRL [DEX] [PDX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,whirl,whirl,compound,ducking|paradox,body,yes,
tombstone,tombstone,4,CLIP > OP IN [DEX] >> SAME IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,2,drifter,drifter,compound,stepping,set,yes,
torque,torque,4,SET > OP IN [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],SET,SET,CLIP,DELAY,PRESERVE,,1,osis,osis,compound,,,yes,
triple_around_the_world,triple around the world,4,TOE > SAME IN [DEX] > SAME IN [DEX] > SAME IN [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,PRESERVE,,3,around_the_world,around_the_world,compound,,,yes,
triple_mirage,triple mirage,4,SET > OP IN [DEX] > OP IN [DEX] > OP IN [DEX] > OP TOE [DEL],SET,SET,TOE,DELAY,PRESERVE,,3,mirage,mirage,compound,,,yes,
triple_orbit,triple orbit,4,TOE > SAME OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME TOE [DEL],TOE,TOE,TOE,DELAY,PRESERVE,,3,orbit,orbit,compound,,,yes,
triple_spin,triple spin,3,SPIN [BOD] > SPIN [BOD] > SPIN [BOD],SET(implicit),SET,,,UNRESOLVED,,0,spin,spin,compound,,,no,no [DEL]/[KICK] terminal
triple_swirl,triple swirl,5,CLIP > SAME OUT [DEX] > SAME OUT [DEX] > SAME OUT [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,3,swirl,swirl,compound,,,yes,
tripwalk,tripwalk,4,TOE > OP IN [DEX] >> OP OUT [DEX] > OP CLIP [XBD] [DEL],TOE,TOE,CLIP,DELAY,SWITCH,,2,butterfly,butterfly,compound,quantum,set,yes,
trixie,trixie,5,TOE > SAME IN [DEX] >> SAME IN [DEX] >> SAME IN [DEX] [XDEX] > OP TOE [DEL],TOE,TOE,TOE,DELAY,SWITCH,,3,pixie,pixie,compound,,,yes,
twirl,twirl,4,CLIP >> SAME FRONT SWIRL [DEX] > (back) SPIN [BOD] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,SWITCH,,1,osis,osis,compound,,,yes,
venom,venom,6,CLIP > (back) SPIN [BOD] > SAME IN [DEX] >> OP OUT [DEX] > SAME OUT [DEX] > OP CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,3,barfly,barfly,compound,spinning|stepping,body|set,yes,
voodoo,Voodoo,5,CLIP > SAME IN [DEX] [BOD] > (no plant while) OP IN [BOD] [DEX] > OP TOE [DEL],CLIP,CLIP,TOE,DELAY,PRESERVE,,2,voodoo,,compound,,,yes,
vortex,vortex,4,CLIP >> (back) SPIN [BOD] >> SAME IN [DEX] > SAME CLIP [XBD] [DEL],CLIP,CLIP,CLIP,DELAY,PRESERVE,,1,drifter,drifter,compound,gyro,body,yes,
walk_over,walk over,2,SET > SAME INSIDE [DEL] > (plant foot) > OP OUT [DEX] > (into clipper),SET,SET,INSIDE,DELAY,PRESERVE,,1,walk_over,walk_over,body,,,yes,
warp,warp,5,SET > OP OUT [DEX] > (no plant while) OP IN [BOD] [DEX] > OP IN [DEX] > OP TOE [DEL],SET,SET,TOE,DELAY,PRESERVE,,3,mirage,mirage,compound,warping,set,yes,
weaving_butterfly,weaving butterfly,4,SET > DUCK [BOD] > SAME/OP OUT [DEX] > OP CLIP [XBD] [DEL] (same foot),SET,SET,CLIP,DELAY,VARIABLE,mid-chain,1,butterfly,butterfly,compound,weaving,body,no,
weaving_clipper,weaving clipper,3,TOE > DUCK [BOD] > SAME CLIP [XBD] [DEL] (same foot),TOE,TOE,CLIP,DELAY,PRESERVE,,0,clipper_stall,clipper_stall,compound,weaving,body,yes,
weaving_double_leg_over,weaving double leg over,4,TOE > DUCK [BOD] > OP IN [DEX] > OP OUT [DEX] > SAME TOE [DEL] (same foot),TOE,TOE,TOE,DELAY,PRESERVE,,2,double_leg_over,double_leg_over,compound,weaving,body,yes,
weaving_drifter,weaving drifter,4,TOE > DUCK [BOD] > OP IN [DEX] > SAME CLIP [XBD] [DEL] (same foot),TOE,TOE,CLIP,DELAY,SWITCH,,1,drifter,drifter,compound,weaving,body,yes,
weaving_eclipse,weaving eclipse,4,TOE > DUCK [BOD] JUMP [BOD] > SAME INSIDE [DEL] > SAME TOE [DEL] (same foot),TOE,TOE,TOE,DELAY,PRESERVE,,0,eclipse,eclipse,compound,weaving,body,yes,
weaving_guay,weaving guay,3,TOE > DUCK [BOD] > OP IN [DEX] > SAME INSIDE [DEL] (same foot),TOE,TOE,INSIDE,DELAY,SWITCH,,1,inside_stall,guay,compound,weaving,body,yes,
