region,fiber,launch,landing,landing_grade,landing_lat,dex1,dex2,atlas_coord,pair_kind,swap_partner,symbolic_formula,add,grammar_status,representation,name,notes
2-DEX,self:inside,inside,inside,1,paired,O.OUT.O,O.OUT.O,SELF:inside/O.OUT.O|O.OUT.O,diagonal(repeated-dex),SELF:inside/O.OUT.O|O.OUT.O,INSIDE > OP OUT [DEX] > OP OUT [DEX] > OP INSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.S,S.IN.S,SELF:outside/S.IN.S|S.IN.S,diagonal(repeated-dex),SELF:outside/S.IN.S|S.IN.S,OUTSIDE > SAME IN [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.S,S.IN.O,SELF:outside/S.IN.S|S.IN.O,off-diagonal(ordered-pair),SELF:outside/S.IN.O|S.IN.S,OUTSIDE > SAME IN [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.S,S.OUT.S,SELF:outside/S.IN.S|S.OUT.S,off-diagonal(ordered-pair),SELF:outside/S.OUT.S|S.IN.S,OUTSIDE > SAME IN [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.S,S.OUT.O,SELF:outside/S.IN.S|S.OUT.O,off-diagonal(ordered-pair),SELF:outside/S.OUT.O|S.IN.S,OUTSIDE > SAME IN [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.S,O.IN.S,SELF:outside/S.IN.S|O.IN.S,off-diagonal(ordered-pair),SELF:outside/O.IN.S|S.IN.S,OUTSIDE > SAME IN [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.S,O.IN.O,SELF:outside/S.IN.S|O.IN.O,off-diagonal(ordered-pair),SELF:outside/O.IN.O|S.IN.S,OUTSIDE > SAME IN [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.S,O.OUT.S,SELF:outside/S.IN.S|O.OUT.S,off-diagonal(ordered-pair),SELF:outside/O.OUT.S|S.IN.S,OUTSIDE > SAME IN [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.S,O.OUT.O,SELF:outside/S.IN.S|O.OUT.O,off-diagonal(ordered-pair),SELF:outside/O.OUT.O|S.IN.S,OUTSIDE > SAME IN [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.O,S.IN.S,SELF:outside/S.IN.O|S.IN.S,off-diagonal(ordered-pair),SELF:outside/S.IN.S|S.IN.O,OUTSIDE > SAME IN [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.O,S.IN.O,SELF:outside/S.IN.O|S.IN.O,diagonal(repeated-dex),SELF:outside/S.IN.O|S.IN.O,OUTSIDE > SAME IN [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.O,S.OUT.S,SELF:outside/S.IN.O|S.OUT.S,off-diagonal(ordered-pair),SELF:outside/S.OUT.S|S.IN.O,OUTSIDE > SAME IN [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.O,S.OUT.O,SELF:outside/S.IN.O|S.OUT.O,off-diagonal(ordered-pair),SELF:outside/S.OUT.O|S.IN.O,OUTSIDE > SAME IN [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.O,O.IN.S,SELF:outside/S.IN.O|O.IN.S,off-diagonal(ordered-pair),SELF:outside/O.IN.S|S.IN.O,OUTSIDE > SAME IN [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.O,O.IN.O,SELF:outside/S.IN.O|O.IN.O,off-diagonal(ordered-pair),SELF:outside/O.IN.O|S.IN.O,OUTSIDE > SAME IN [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.O,O.OUT.S,SELF:outside/S.IN.O|O.OUT.S,off-diagonal(ordered-pair),SELF:outside/O.OUT.S|S.IN.O,OUTSIDE > SAME IN [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.IN.O,O.OUT.O,SELF:outside/S.IN.O|O.OUT.O,off-diagonal(ordered-pair),SELF:outside/O.OUT.O|S.IN.O,OUTSIDE > SAME IN [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.S,S.IN.S,SELF:outside/S.OUT.S|S.IN.S,off-diagonal(ordered-pair),SELF:outside/S.IN.S|S.OUT.S,OUTSIDE > SAME OUT [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.S,S.IN.O,SELF:outside/S.OUT.S|S.IN.O,off-diagonal(ordered-pair),SELF:outside/S.IN.O|S.OUT.S,OUTSIDE > SAME OUT [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.S,S.OUT.S,SELF:outside/S.OUT.S|S.OUT.S,diagonal(repeated-dex),SELF:outside/S.OUT.S|S.OUT.S,OUTSIDE > SAME OUT [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.S,S.OUT.O,SELF:outside/S.OUT.S|S.OUT.O,off-diagonal(ordered-pair),SELF:outside/S.OUT.O|S.OUT.S,OUTSIDE > SAME OUT [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.S,O.IN.S,SELF:outside/S.OUT.S|O.IN.S,off-diagonal(ordered-pair),SELF:outside/O.IN.S|S.OUT.S,OUTSIDE > SAME OUT [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.S,O.IN.O,SELF:outside/S.OUT.S|O.IN.O,off-diagonal(ordered-pair),SELF:outside/O.IN.O|S.OUT.S,OUTSIDE > SAME OUT [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.S,O.OUT.S,SELF:outside/S.OUT.S|O.OUT.S,off-diagonal(ordered-pair),SELF:outside/O.OUT.S|S.OUT.S,OUTSIDE > SAME OUT [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.S,O.OUT.O,SELF:outside/S.OUT.S|O.OUT.O,off-diagonal(ordered-pair),SELF:outside/O.OUT.O|S.OUT.S,OUTSIDE > SAME OUT [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.O,S.IN.S,SELF:outside/S.OUT.O|S.IN.S,off-diagonal(ordered-pair),SELF:outside/S.IN.S|S.OUT.O,OUTSIDE > SAME OUT [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.O,S.IN.O,SELF:outside/S.OUT.O|S.IN.O,off-diagonal(ordered-pair),SELF:outside/S.IN.O|S.OUT.O,OUTSIDE > SAME OUT [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.O,S.OUT.S,SELF:outside/S.OUT.O|S.OUT.S,off-diagonal(ordered-pair),SELF:outside/S.OUT.S|S.OUT.O,OUTSIDE > SAME OUT [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.O,S.OUT.O,SELF:outside/S.OUT.O|S.OUT.O,diagonal(repeated-dex),SELF:outside/S.OUT.O|S.OUT.O,OUTSIDE > SAME OUT [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.O,O.IN.S,SELF:outside/S.OUT.O|O.IN.S,off-diagonal(ordered-pair),SELF:outside/O.IN.S|S.OUT.O,OUTSIDE > SAME OUT [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.O,O.IN.O,SELF:outside/S.OUT.O|O.IN.O,off-diagonal(ordered-pair),SELF:outside/O.IN.O|S.OUT.O,OUTSIDE > SAME OUT [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.O,O.OUT.S,SELF:outside/S.OUT.O|O.OUT.S,off-diagonal(ordered-pair),SELF:outside/O.OUT.S|S.OUT.O,OUTSIDE > SAME OUT [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,S.OUT.O,O.OUT.O,SELF:outside/S.OUT.O|O.OUT.O,off-diagonal(ordered-pair),SELF:outside/O.OUT.O|S.OUT.O,OUTSIDE > SAME OUT [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.S,S.IN.S,SELF:outside/O.IN.S|S.IN.S,off-diagonal(ordered-pair),SELF:outside/S.IN.S|O.IN.S,OUTSIDE > OP IN [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.S,S.IN.O,SELF:outside/O.IN.S|S.IN.O,off-diagonal(ordered-pair),SELF:outside/S.IN.O|O.IN.S,OUTSIDE > OP IN [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.S,S.OUT.S,SELF:outside/O.IN.S|S.OUT.S,off-diagonal(ordered-pair),SELF:outside/S.OUT.S|O.IN.S,OUTSIDE > OP IN [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.S,S.OUT.O,SELF:outside/O.IN.S|S.OUT.O,off-diagonal(ordered-pair),SELF:outside/S.OUT.O|O.IN.S,OUTSIDE > OP IN [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.S,O.IN.S,SELF:outside/O.IN.S|O.IN.S,diagonal(repeated-dex),SELF:outside/O.IN.S|O.IN.S,OUTSIDE > OP IN [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.S,O.IN.O,SELF:outside/O.IN.S|O.IN.O,off-diagonal(ordered-pair),SELF:outside/O.IN.O|O.IN.S,OUTSIDE > OP IN [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.S,O.OUT.S,SELF:outside/O.IN.S|O.OUT.S,off-diagonal(ordered-pair),SELF:outside/O.OUT.S|O.IN.S,OUTSIDE > OP IN [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.S,O.OUT.O,SELF:outside/O.IN.S|O.OUT.O,off-diagonal(ordered-pair),SELF:outside/O.OUT.O|O.IN.S,OUTSIDE > OP IN [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.O,S.IN.S,SELF:outside/O.IN.O|S.IN.S,off-diagonal(ordered-pair),SELF:outside/S.IN.S|O.IN.O,OUTSIDE > OP IN [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.O,S.IN.O,SELF:outside/O.IN.O|S.IN.O,off-diagonal(ordered-pair),SELF:outside/S.IN.O|O.IN.O,OUTSIDE > OP IN [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.O,S.OUT.S,SELF:outside/O.IN.O|S.OUT.S,off-diagonal(ordered-pair),SELF:outside/S.OUT.S|O.IN.O,OUTSIDE > OP IN [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.O,S.OUT.O,SELF:outside/O.IN.O|S.OUT.O,off-diagonal(ordered-pair),SELF:outside/S.OUT.O|O.IN.O,OUTSIDE > OP IN [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.O,O.IN.S,SELF:outside/O.IN.O|O.IN.S,off-diagonal(ordered-pair),SELF:outside/O.IN.S|O.IN.O,OUTSIDE > OP IN [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.O,O.IN.O,SELF:outside/O.IN.O|O.IN.O,diagonal(repeated-dex),SELF:outside/O.IN.O|O.IN.O,OUTSIDE > OP IN [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.O,O.OUT.S,SELF:outside/O.IN.O|O.OUT.S,off-diagonal(ordered-pair),SELF:outside/O.OUT.S|O.IN.O,OUTSIDE > OP IN [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.IN.O,O.OUT.O,SELF:outside/O.IN.O|O.OUT.O,off-diagonal(ordered-pair),SELF:outside/O.OUT.O|O.IN.O,OUTSIDE > OP IN [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.S,S.IN.S,SELF:outside/O.OUT.S|S.IN.S,off-diagonal(ordered-pair),SELF:outside/S.IN.S|O.OUT.S,OUTSIDE > OP OUT [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.S,S.IN.O,SELF:outside/O.OUT.S|S.IN.O,off-diagonal(ordered-pair),SELF:outside/S.IN.O|O.OUT.S,OUTSIDE > OP OUT [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.S,S.OUT.S,SELF:outside/O.OUT.S|S.OUT.S,off-diagonal(ordered-pair),SELF:outside/S.OUT.S|O.OUT.S,OUTSIDE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.S,S.OUT.O,SELF:outside/O.OUT.S|S.OUT.O,off-diagonal(ordered-pair),SELF:outside/S.OUT.O|O.OUT.S,OUTSIDE > OP OUT [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.S,O.IN.S,SELF:outside/O.OUT.S|O.IN.S,off-diagonal(ordered-pair),SELF:outside/O.IN.S|O.OUT.S,OUTSIDE > OP OUT [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.S,O.IN.O,SELF:outside/O.OUT.S|O.IN.O,off-diagonal(ordered-pair),SELF:outside/O.IN.O|O.OUT.S,OUTSIDE > OP OUT [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.S,O.OUT.S,SELF:outside/O.OUT.S|O.OUT.S,diagonal(repeated-dex),SELF:outside/O.OUT.S|O.OUT.S,OUTSIDE > OP OUT [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.S,O.OUT.O,SELF:outside/O.OUT.S|O.OUT.O,off-diagonal(ordered-pair),SELF:outside/O.OUT.O|O.OUT.S,OUTSIDE > OP OUT [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.O,S.IN.S,SELF:outside/O.OUT.O|S.IN.S,off-diagonal(ordered-pair),SELF:outside/S.IN.S|O.OUT.O,OUTSIDE > OP OUT [DEX] > SAME IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.O,S.IN.O,SELF:outside/O.OUT.O|S.IN.O,off-diagonal(ordered-pair),SELF:outside/S.IN.O|O.OUT.O,OUTSIDE > OP OUT [DEX] > SAME IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.O,S.OUT.S,SELF:outside/O.OUT.O|S.OUT.S,off-diagonal(ordered-pair),SELF:outside/S.OUT.S|O.OUT.O,OUTSIDE > OP OUT [DEX] > SAME OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.O,S.OUT.O,SELF:outside/O.OUT.O|S.OUT.O,off-diagonal(ordered-pair),SELF:outside/S.OUT.O|O.OUT.O,OUTSIDE > OP OUT [DEX] > SAME OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.O,O.IN.S,SELF:outside/O.OUT.O|O.IN.S,off-diagonal(ordered-pair),SELF:outside/O.IN.S|O.OUT.O,OUTSIDE > OP OUT [DEX] > OP IN [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.O,O.IN.O,SELF:outside/O.OUT.O|O.IN.O,off-diagonal(ordered-pair),SELF:outside/O.IN.O|O.OUT.O,OUTSIDE > OP OUT [DEX] > OP IN [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.O,O.OUT.S,SELF:outside/O.OUT.O|O.OUT.S,off-diagonal(ordered-pair),SELF:outside/O.OUT.S|O.OUT.O,OUTSIDE > OP OUT [DEX] > OP OUT [DEX] > SAME OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:outside,outside,outside,1,paired,O.OUT.O,O.OUT.O,SELF:outside/O.OUT.O|O.OUT.O,diagonal(repeated-dex),SELF:outside/O.OUT.O|O.OUT.O,OUTSIDE > OP OUT [DEX] > OP OUT [DEX] > OP OUTSIDE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.S,S.IN.S,SELF:knee/S.IN.S|S.IN.S,diagonal(repeated-dex),SELF:knee/S.IN.S|S.IN.S,KNEE > SAME IN [DEX] > SAME IN [DEX] > SAME KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.S,S.IN.O,SELF:knee/S.IN.S|S.IN.O,off-diagonal(ordered-pair),SELF:knee/S.IN.O|S.IN.S,KNEE > SAME IN [DEX] > SAME IN [DEX] > OP KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.S,S.OUT.S,SELF:knee/S.IN.S|S.OUT.S,off-diagonal(ordered-pair),SELF:knee/S.OUT.S|S.IN.S,KNEE > SAME IN [DEX] > SAME OUT [DEX] > SAME KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.S,S.OUT.O,SELF:knee/S.IN.S|S.OUT.O,off-diagonal(ordered-pair),SELF:knee/S.OUT.O|S.IN.S,KNEE > SAME IN [DEX] > SAME OUT [DEX] > OP KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.S,O.IN.S,SELF:knee/S.IN.S|O.IN.S,off-diagonal(ordered-pair),SELF:knee/O.IN.S|S.IN.S,KNEE > SAME IN [DEX] > OP IN [DEX] > SAME KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.S,O.IN.O,SELF:knee/S.IN.S|O.IN.O,off-diagonal(ordered-pair),SELF:knee/O.IN.O|S.IN.S,KNEE > SAME IN [DEX] > OP IN [DEX] > OP KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.S,O.OUT.S,SELF:knee/S.IN.S|O.OUT.S,off-diagonal(ordered-pair),SELF:knee/O.OUT.S|S.IN.S,KNEE > SAME IN [DEX] > OP OUT [DEX] > SAME KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.S,O.OUT.O,SELF:knee/S.IN.S|O.OUT.O,off-diagonal(ordered-pair),SELF:knee/O.OUT.O|S.IN.S,KNEE > SAME IN [DEX] > OP OUT [DEX] > OP KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.O,S.IN.S,SELF:knee/S.IN.O|S.IN.S,off-diagonal(ordered-pair),SELF:knee/S.IN.S|S.IN.O,KNEE > SAME IN [DEX] > SAME IN [DEX] > SAME KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.O,S.IN.O,SELF:knee/S.IN.O|S.IN.O,diagonal(repeated-dex),SELF:knee/S.IN.O|S.IN.O,KNEE > SAME IN [DEX] > SAME IN [DEX] > OP KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.O,S.OUT.S,SELF:knee/S.IN.O|S.OUT.S,off-diagonal(ordered-pair),SELF:knee/S.OUT.S|S.IN.O,KNEE > SAME IN [DEX] > SAME OUT [DEX] > SAME KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.O,S.OUT.O,SELF:knee/S.IN.O|S.OUT.O,off-diagonal(ordered-pair),SELF:knee/S.OUT.O|S.IN.O,KNEE > SAME IN [DEX] > SAME OUT [DEX] > OP KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.O,O.IN.S,SELF:knee/S.IN.O|O.IN.S,off-diagonal(ordered-pair),SELF:knee/O.IN.S|S.IN.O,KNEE > SAME IN [DEX] > OP IN [DEX] > SAME KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.O,O.IN.O,SELF:knee/S.IN.O|O.IN.O,off-diagonal(ordered-pair),SELF:knee/O.IN.O|S.IN.O,KNEE > SAME IN [DEX] > OP IN [DEX] > OP KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.O,O.OUT.S,SELF:knee/S.IN.O|O.OUT.S,off-diagonal(ordered-pair),SELF:knee/O.OUT.S|S.IN.O,KNEE > SAME IN [DEX] > OP OUT [DEX] > SAME KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.IN.O,O.OUT.O,SELF:knee/S.IN.O|O.OUT.O,off-diagonal(ordered-pair),SELF:knee/O.OUT.O|S.IN.O,KNEE > SAME IN [DEX] > OP OUT [DEX] > OP KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
2-DEX,self:knee,knee,knee,1,paired,S.OUT.S,S.IN.S,SELF:knee/S.OUT.S|S.IN.S,off-diagonal(ordered-pair),SELF:knee/S.IN.S|S.OUT.S,KNEE > SAME OUT [DEX] > SAME IN [DEX] > SAME KNEE [DEL],3,valid,unnamed,,"two-dex path, threaded carriage, sequential reading"
